城市,行政区,小区地址,小区名称,小区户型,户型类型,面积,租金,租金付款方式,更新时间
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约1060米,金都新城,4室1厅,楼层2/6,14.58㎡,2060,季付价,1998年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层4/34,10.9㎡,1730,季付价,暂无数据
杭州,西湖区申花,距2号线虾龙圩站步行约841米,广宇西城年华,4室1厅,楼层3/25,9.68㎡,1630,季付价,2007年建成
杭州,江干区景芳,距4号线景芳站步行约744米,景芳新五区,3室1厅,楼层4/6,11.6㎡,2160,季付价,1989年建成
杭州,萧山区萧山区政府,距2号线杭发厂站步行约1110米,顺发旭辉国悦府,4室1厅,楼层5/18,15.1㎡,1890,季付价,2018年建成
杭州,下城区大营盘,距2号线建国北路站步行约1039米,体育场路71-176号,3室1厅,楼层6/7,14.5㎡,0463,季付价,2000年建成
杭州,西湖区嘉绿商圈,距2号线丰潭路站步行约275米,嘉绿西苑,4室1厅,楼层2/6,10.1㎡,4173,季付价,1998年建成
杭州,上城区复兴,距4号线复兴路站站步行约573米,复兴南苑,3室1厅,楼层7/7,10.1㎡,4663,季付价,1998年建成
杭州,上城区近江,距1号线婺江路站步行约1024米,望江新园一园,3室1厅,楼层16/21,10.8㎡,0363,季付价,2005年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,3室1厅,楼层13/18,9.7㎡,4663,季付价,2010年建成
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约1319米,天河西苑,3室1厅,楼层3/6,10.96㎡,0383,季付价,2004年建成
杭州,江干区三里亭,距1号线闸弄口站步行约1121米,三里新城荷苑,3室1厅,楼层3/18,12.9㎡,4163,季付价,2004年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,3室1厅,楼层10/18,13.1㎡,4163,季付价,2010年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,3室1厅,楼层13/18,13.1㎡,4163,季付价,2010年建成
杭州,下城区朝晖,距1号线打铁关站步行约834米,和平小区,3室1厅,楼层6/7,9.5㎡,4H63,季付价,2002年建成
杭州,江干区火车东站,距4号线景芳站步行约575米,景芳五区,4室1厅,楼层2/6,11.9㎡,4173,季付价,1989年建成
杭州,西湖区紫金港,距2号线三坝站步行约513米,耀江文鼎苑,3室1厅,楼层3/24,12.9㎡,0373,季付价,2010年建成
杭州,余杭区三墩,距2号线金家渡站步行约207米,铭雅苑西区,4室1厅,楼层3/6,13.5㎡,4H73,季付价,2004年建成
杭州,江干区钱江新城,距2号线钱江路站步行约391米,钱江三苑,3室1厅,楼层6/6,14.2㎡,0563,季付价,2009年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,3室1厅,楼层4/6,9.1㎡,4183,季付价,1988年建成
杭州,上城区复兴,距4号线水澄桥站站步行约288米,白塔人家,3室1厅,楼层4/5,8.8㎡,0473,季付价,2012年建成
杭州,拱墅区桥西,距5号线大运河站站步行约541米,新安天苑,3室1厅,楼层13/24,14㎡,4163,季付价,2011年建成
杭州,西湖区翠苑,距2号线学院路站步行约1249米,翠苑东二区,4室1厅,楼层6/7,12.7㎡,4863,季付价,1994年建成
杭州,江干区城东新城,距1号线彭埠站步行约936米,德信浙旅东宸,5室1厅,楼层2/16,13.5㎡,4673,季付价,2017年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约389米,欣盛东方郡东区,4室1厅,楼层16/24,11.7㎡,0473,季付价,2010年建成
杭州,滨江区浦沿,距4号线杨家墩站站步行约428米,银爵世纪公寓,3室1厅,楼层17/32,14.9㎡,0473,季付价,2008年建成
杭州,萧山区钱江世纪城,距2号线振宁路站步行约1684米,万科大家世纪之光,4室1厅,楼层10/15,13.1㎡,4H83,季付价,暂无数据
杭州,西湖区翠苑,距2号线古翠路站步行约600米,翠苑五区,4室1厅,楼层6/7,12.93㎡,0563,季付价,2001年建成
杭州,拱墅区申花,距2号线三墩站步行约1799米,融信学院府,3室1厅,楼层4/18,12㎡,4873,季付价,2014年建成
杭州,西湖区竞舟商圈,距2号线文新站步行约594米,湖畔花园太子苑,4室1厅,楼层3/5,8.86㎡,4H73,季付价,2002年建成
杭州,西湖区未来科技城,距5号线蒋村站站步行约1295米,融创河滨之城雨澜轩,4室1厅,楼层15/18,14㎡,4H73,季付价,2016年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层18/34,11.8㎡,4H73,季付价,暂无数据
杭州,上城区近江,距1号线婺江路站步行约690米,望江家园西园,4室1厅,楼层4/6,12.6㎡,0783,季付价,2005年建成
杭州,西湖区竞舟商圈,距2号线文新站步行约467米,春天花园,4室1厅,楼层4/6,13.11㎡,4673,季付价,2003年建成
杭州,江干区景芳,距4号线新塘站步行约1394米,中企艮山府,3室1厅,楼层4/24,9.6㎡,4863,季付价,2017年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,3室1厅,楼层2/6,13.7㎡,2160,季付价,1988年建成
杭州,西湖区竞舟商圈,距2号线文新站步行约467米,春天花园,3室1厅,楼层5/6,12.19㎡,2060,季付价,2003年建成
杭州,江干区景芳,距4号线新塘站步行约1394米,中企艮山府,4室1厅,楼层12/23,11㎡,1890,季付价,2017年建成
杭州,拱墅区三墩,距2号线三墩站步行约1069米,都市水乡水月苑,3室1厅,楼层3/6,13.06㎡,1730,季付价,2005年建成
杭州,萧山区萧山区政府,距2号线建设一路站步行约1732米,德信君宸,4室1厅,楼层4/22,11.1㎡,1590,季付价,暂无数据
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层11/34,11.4㎡,1730,季付价,暂无数据
杭州,西湖区翠苑,距2号线古翠路站步行约600米,翠苑五区,4室1厅,楼层3/7,13.8㎡,2160,季付价,2001年建成
杭州,西湖区三墩,距2号线三墩站步行约660米,新世纪花苑,5室1厅,楼层6/6,12.94㎡,1730,季付价,2002年建成
杭州,西湖区申花,距2号线虾龙圩站步行约889米,上郡,3室1厅,楼层13/16,12.3㎡,1760,季付价,2009年建成
杭州,江干区火车东站,距4号线景芳站步行约520米,景芳三区,3室1厅,楼层4/7,8.3㎡,1790,季付价,1996年建成
杭州,拱墅区三墩,距2号线墩祥街站步行约766米,都市水乡水涟苑,4室1厅,楼层4/6,13.92㎡,2090,季付价,2005年建成
杭州,上城区复兴,距4号线复兴路站站步行约794米,美政花苑,3室1厅,楼层5/7,12.5㎡,2190,季付价,1998年建成
杭州,西湖区文教,距2号线学院路站步行约180米,花园西村,3室1厅,楼层6/7,10㎡,1960,季付价,1985年建成
杭州,萧山区萧山区政府,距2号线杭发厂站步行约1110米,顺发旭辉国悦府,4室1厅,楼层18/18,15.1㎡,1830,季付价,2018年建成
杭州,西湖区三墩,距2号线金家渡站步行约660米,金地自在城,4室1厅,楼层14/26,13.58㎡,1760,季付价,2011年建成
杭州,江干区三里亭,距1号线闸弄口站步行约958米,三里新城兰苑,4室1厅,楼层5/6,13.8㎡,1890,季付价,2005年建成
杭州,上城区近江,距1号线近江站步行约367米,近江家园六园,3室1厅,楼层7/7,10.5㎡,1890,季付价,2000年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层3/13,10.4㎡,1690,季付价,2012年建成
杭州,西湖区申花,距2号线虾龙圩站步行约841米,广宇西城年华,4室1厅,楼层19/25,11.4㎡,1690,季付价,2007年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约699米,浅水湾城市花园,5室1厅,楼层3/18,11.8㎡,1990,季付价,2008年建成
杭州,余杭区乔司,距1号线乔司站步行约432米,朗诗花漫里,7室1厅,楼层6/7,13㎡,1460,季付价,暂无数据
杭州,拱墅区桥西,距5号线大运河站站步行约569米,吉如家园,5室1厅,楼层2/24,15.6㎡,2290,季付价,2009年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,6室1厅,楼层11/13,11㎡,1690,季付价,2017年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约1051米,朝晖五区,3室1厅,楼层5/5,12.4㎡,1930,季付价,1989年建成
杭州,西湖区紫金港,距5号线三坝站站步行约604米,圣苑小区,4室1厅,楼层15/18,9.38㎡,1860,季付价,2008年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,2室1厅,楼层3/7,14.7㎡,2590,季付价,1988年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层16/34,11.2㎡,1730,季付价,暂无数据
杭州,江干区钱江新城,距2号线钱江路站步行约391米,钱江三苑,3室1厅,楼层6/6,13.8㎡,2330,季付价,2009年建成
杭州,江干区火车东站,距4号线景芳站步行约520米,景芳三区,3室1厅,楼层5/7,9.2㎡,1730,季付价,1996年建成
杭州,滨江区长河,距1号线西兴站步行约1068米,春波小区,4室1厅,楼层3/6,11.5㎡,1890,季付价,2001年建成
杭州,余杭区三墩,距2号线墩祥街站步行约579米,亲亲家园一期,4室1厅,楼层3/7,10.17㎡,1660,季付价,2005年建成
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约974米,南都花园一区,4室1厅,楼层3/5,14㎡,1990,季付价,2002年建成
杭州,江干区火车东站,距1号线彭埠站步行约1095米,远洋万和四季,5室1厅,楼层2/10,10㎡,1730,季付价,2017年建成
杭州,下城区三塘,距5号线善贤站站步行约1226米,水印康庭,5室1厅,楼层5/11,9.7㎡,1790,季付价,2007年建成
杭州,余杭区亲亲家园,距2号线金家渡站步行约266米,协安蓝郡,4室1厅,楼层9/16,13㎡,1530,季付价,2016年建成
杭州,拱墅区桥西,距5号线大运河站站步行约569米,吉如家园,3室1厅,楼层5/25,9㎡,1730,季付价,2009年建成
杭州,上城区近江,距1号线近江站步行约665米,耀江福村,4室1厅,楼层2/7,10.7㎡,1990,季付价,2000年建成
杭州,西湖区嘉绿商圈,距2号线丰潭路站步行约464米,世纪新城西区,5室1厅,楼层3/15,11.5㎡,2230,季付价,2005年建成
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约1319米,天河西苑,4室1厅,楼层2/6,12.15㎡,1760,季付价,2004年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,3室1厅,楼层14/18,15.6㎡,1890,季付价,2010年建成
杭州,西湖区申花,距2号线三墩站步行约474米,首开国风美域,5室1厅,楼层32/32,13㎡,2130,季付价,2016年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,3室1厅,楼层13/30,11.5㎡,2190,季付价,2017年建成
杭州,拱墅区申花,距5号线萍水街站站步行约773米,拱苑小区,4室1厅,楼层5/7,10.36㎡,1690,季付价,2003年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,3室1厅,楼层5/6,11.6㎡,2360,季付价,1988年建成
杭州,拱墅区桥西,距5号线大运河站站步行约569米,吉如家园,5室1厅,楼层2/18,13.2㎡,1590,季付价,2009年建成
杭州,下城区潮鸣,距2号线建国北路站步行约226米,凤起苑,4室1厅,楼层2/6,14.7㎡,2260,季付价,1999年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约1101米,朝晖七区,3室1厅,楼层5/6,12.7㎡,1960,季付价,2001年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,3室1厅,楼层4/18,13.4㎡,2160,季付价,2010年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层22/34,11.1㎡,1730,季付价,暂无数据
杭州,下沙区沿江北,距1号线云水站步行约1151米,梦琴湾,4室1厅,楼层21/31,16.5㎡,1760,季付价,2007年建成
杭州,拱墅区申花,距5号线萍水街站站步行约1135米,芳满庭,4室1厅,楼层13/22,10.53㎡,1760,季付价,2008年建成
杭州,拱墅区三墩,距2号线墩祥街站步行约250米,都市水乡水曲苑,3室1厅,楼层8/11,19㎡,1960,季付价,2005年建成
杭州,江干区火车东站,距1号线彭埠站步行约2035米,金色黎明二期,4室1厅,楼层11/16,11.5㎡,1660,季付价,2015年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约1101米,朝晖七区,3室1厅,楼层2/7,12.9㎡,1960,季付价,2001年建成
杭州,江干区三里亭,距1号线闸弄口站步行约328米,蓝天城市花园,5室1厅,楼层1/6,9.9㎡,1990,季付价,2007年建成
杭州,萧山区西兴,距1号线滨康路站步行约958米,金帝金色钱塘,4室1厅,楼层3/19,13.6㎡,1730,季付价,2008年建成
杭州,西湖区三墩,距2号线三墩站步行约1903米,宝嘉誉府,4室1厅,楼层9/19,12.8㎡,1630,季付价,暂无数据
杭州,拱墅区申花,距2号线三墩站步行约1304米,雍荣华庭,5室1厅,楼层19/30,11.9㎡,1730,季付价,2017年建成
杭州,拱墅区申花,距5号线萍水街站站步行约1010米,景瑞申花壹号院,4室1厅,楼层2/26,9.06㎡,1760,季付价,2016年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层5/34,10.3㎡,1730,季付价,暂无数据
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层4/34,10.3㎡,1730,季付价,暂无数据
杭州,余杭区三墩,距2号线金家渡站步行约648米,亲亲家园二期,4室1厅,楼层2/6,14.5㎡,2190,季付价,2007年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,5室1厅,楼层5/13,11.7㎡,1890,季付价,2017年建成
杭州,余杭区良渚,距2号线白洋站步行约596米,越秀星汇悦城,4室1厅,楼层12/27,14.36㎡,1590,季付价,2017年建成
杭州,西湖区竞舟商圈,距2号线文新站步行约467米,春天花园,5室1厅,楼层5/5,11.8㎡,2230,季付价,2003年建成
杭州,下城区丝绸城,距2号线建国北路站步行约573米,新华坊社区,3室1厅,楼层13/18,10.3㎡,1790,季付价,2000年建成
杭州,下沙区沿江北,距1号线云水站步行约1151米,梦琴湾,5室1厅,楼层31/33,16㎡,1890,季付价,2007年建成
杭州,拱墅区申花,距5号线萍水街站站步行约773米,拱苑小区,4室1厅,楼层4/6,9.8㎡,1590,季付价,2003年建成
杭州,江干区景芳,距4号线新塘站步行约1382米,云河西园,3室1厅,楼层12/18,12㎡,1930,季付价,暂无数据
杭州,拱墅区申花,距5号线萍水街站站步行约773米,拱苑小区,4室1厅,楼层3/17,11.24㎡,1830,季付价,2003年建成
杭州,江干区景芳,距4号线景芳站步行约744米,景芳新五区,3室1厅,楼层2/6,11.6㎡,1930,季付价,1989年建成
杭州,西湖区紫金港,距2号线三坝站步行约513米,耀江文鼎苑,3室1厅,楼层1/18,13.3㎡,1990,季付价,2010年建成
杭州,西湖区嘉绿商圈,距2号线丰潭路站步行约275米,嘉绿西苑,3室1厅,楼层1/7,11.3㎡,2190,季付价,1998年建成
杭州,江干区三里亭,距1号线闸弄口站步行约328米,蓝天城市花园,4室1厅,楼层1/7,10.7㎡,1690,季付价,2007年建成
杭州,上城区复兴,距4号线水澄桥站站步行约288米,白塔人家,3室1厅,楼层2/5,7.9㎡,1760,季付价,2012年建成
杭州,西湖区申花,距2号线三墩站步行约660米,秀里华庭,3室1厅,楼层22/22,10.4㎡,1830,季付价,2017年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,3室1厅,楼层4/6,12.2㎡,2260,季付价,1988年建成
杭州,上城区近江,距4号线近江站步行约759米,近江家园五园,3室1厅,楼层2/15,13.3㎡,2460,季付价,2000年建成
杭州,上城区近江,距4号线近江站步行约759米,近江家园五园,3室1厅,楼层2/15,13.3㎡,2460,季付价,2000年建成
杭州,拱墅区桥西,距5号线大运河站站步行约966米,嘉泰馨庭,3室1厅,楼层2/16,9㎡,1760,季付价,2009年建成
杭州,余杭区三墩,距2号线金家渡站步行约699米,铭雅苑东区,4室1厅,楼层3/6,20.83㎡,1690,季付价,2004年建成
杭州,江干区三里亭,距1号线闸弄口站步行约1705米,三里家园三区,3室1厅,楼层5/6,9.9㎡,1790,季付价,2003年建成
杭州,拱墅区申花,距2号线三墩站步行约1304米,雍荣华庭,4室1厅,楼层10/27,15.7㎡,1760,季付价,2017年建成
杭州,西湖区嘉绿商圈,距2号线丰潭路站步行约275米,嘉绿西苑,4室1厅,楼层4/7,13.98㎡,2060,季付价,1998年建成
杭州,西湖区文新,距2号线文新站步行约557米,高教新村,4室1厅,楼层6/7,10㎡,1760,季付价,1998年建成
杭州,西湖区三墩,距2号线三墩站步行约1903米,宝嘉誉府,4室1厅,楼层4/19,12.8㎡,1590,季付价,暂无数据
杭州,萧山区钱江世纪城,距2号线振宁路站步行约1684米,万科大家世纪之光,5室1厅,楼层15/17,11.2㎡,1730,季付价,暂无数据
杭州,下城区长寿桥,距1号线凤起路站步行约334米,麒麟街小区,2室1厅,楼层5/5,13.6㎡,2530,季付价,1988年建成
杭州,萧山区萧山区政府,距2号线建设一路站步行约1760米,万科海上明月,4室1厅,楼层26/27,10.7㎡,1730,季付价,暂无数据
