城市,行政区,小区地址,小区名称,小区户型,户型类型,面积,租金,租金付款方式,更新时间
杭州,钱塘新区-金沙湖,松乔街,湾南德盛东苑,3室1厅,1.标准平面,16,1320,付1押1,2019年7月11日
杭州,下城-武林,"戒坛寺巷,近狮虎桥路",戒坛寺巷小区,1室1厅,1.标准平面,50,2500,付2押1,2019年7月17日
杭州,西湖-学军,文二路,求智弄小区,3室1厅,1.标准平面,16,1880,付1押1,2019年7月11日
杭州,萧山-钱江世纪城,"民和路,近利丰路",丰北二苑,3室1厅,1.标准平面,17,1440,付1押1,2019年7月15日
杭州,萧山-城厢,萧绍路1456号,萧绍路1456号小区,3室1厅,1.标准平面,15,1220,付1押1,2019年7月4日
杭州,余杭-五常,"五常大道,近高教路",西溪华东园,3室1厅,1.标准平面,17,1440,付1押1,2019年7月16日
杭州,下城-朝晖,建国北路767号,平凡里公寓,3室1厅,1.标准平面,18,1580,付1押1,2019年7月16日
杭州,萧山-开发区,旺园路668号,新农都永泰名苑,3室1厅,1.标准平面,16,1500,付1押1,2019年7月4日
杭州,西湖-转塘,之江路,华润新鸿基之江九里(别墅),3室1厅,1.标准平面,15,1140,付1押1,2019年7月11日
杭州,滨江-浦沿,火炬南路1612号,中兴和园(公寓),3室1厅,1.标准平面,20,2140,付1押1,2019年7月11日
杭州,江干-城东新城,"明月桥路,近环站南路",明月嘉苑一区,3室1厅,1.标准平面,18,2220,付1押1,2019年7月8日
杭州,余杭-乔司,桃安路52号,兴安公寓(西区),3室1厅,1.标准平面,18,1220,付1押1,2019年7月9日
杭州,滨江-长河,"长江南路,近白马湖路",冠山小区,3室1厅,1.标准平面,15,1540,付1押1,2019年7月4日
杭州,余杭-闲林,和睦路,棠梨家园,2室1厅,1.标准平面,89,2400,面议,2019年7月8日
杭州,拱墅-湖墅,"和睦路,近贾家西弄",荷花塘,3室1厅,1.标准平面,16,1520,付1押1,2019年7月4日
杭州,拱墅-申花,"塘萍路,近拱苑路",黄龙金茂悦,3室1厅,1.标准平面,16,1380,付1押1,2019年7月10日
杭州,上城-城站,江城路849号,建国南苑(南1区),1室1厅,1.标准平面,32,2300,付3押2,2019年7月12日
杭州,江干-城东新城,"全福桥路,近机场路",天阳尚城国际,3室1厅,1.标准平面,20,1780,付1押1,2019年7月10日
杭州,下城-武林,武林路141-143号,武林路141-143号小区,3室1厅,1.标准平面,15,1640,付1押1,2019年7月11日
杭州,拱墅-湖墅,莫干山路214号,浅水湾城市花园,3室1厅,1.标准平面,17,1480,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,学源街1401号,铭和苑探梅坊,3室1厅,1.标准平面,18,1340,付1押1,2019年7月17日
杭州,江干-凯旋/采荷,双菱路33-37号,双菱小区,3室1厅,1.标准平面,16,1920,付1押1,2019年7月17日
杭州,西湖-西溪,"崇义路,近文二西路",西溪花园翠竹苑,3室1厅,1.标准平面,17,1700,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,"金沙大道,近高沙路",绿城财通中心,3室1厅,1.标准平面,18,1380,付1押1,2019年7月17日
杭州,江干-九堡科技园,九环路31-1号,欧特广场,3室1厅,1.标准平面,18,1380,付1押1,2019年7月10日
杭州,萧山-北干,永久路604号,永久公寓,1室厅,1.标准平面,19,1440,付1押1,2019年7月11日
杭州,拱墅-和睦,和睦路224号,明真宫,1室厅,1.标准平面,16,1540,付1押1,2019年7月16日
杭州,滨江-区政府,江南大道288号,康恩贝大厦,1室厅,1.标准平面,20,2140,付1押1,2019年7月10日
杭州,拱墅-万达广场,"杭行路,近祥富路",华盛达阅城(商住楼),3室1厅,1.标准平面,15,1280,付1押1,2019年7月16日
杭州,江干-闸弄口,范家路88号,范家公寓,3室1厅,1.标准平面,18,1840,付1押1,2019年7月5日
杭州,江干-四季青,下车路69号,怡静坊,3室1厅,1.标准平面,18,1720,付1押1,2019年7月5日
杭州,西湖-紫金港,申花路343号,申瑞国际,3室1厅,1.标准平面,18,1920,付1押1,2019年7月11日
杭州,余杭-勾庄,上园路,万科北宸之光拱宸,4室2厅,1.标准平面,22,2200,付1押1,2019年7月12日
杭州,滨江-西兴,江汉东路202号,钱塘滨和花园,3室1厅,1.标准平面,16,1400,付1押1,2019年7月11日
杭州,钱塘新区-下沙江滨,"14号大街,近沿江大道",伊萨卡国际城(公寓),2室2厅,1.标准平面,89,3400,付3押1,2019年7月14日
杭州,滨江-浦沿,东冠路655号,金盛曼城,3室2厅,1.标准平面,89,4500,付1押1,2019年7月15日
杭州,拱墅-桥西,湖州路389号,新安天苑,3室1厅,1.标准平面,17,1240,付1押1,2019年7月17日
杭州,上城-近江,钱江路580号,钱江苑,3室1厅,1.标准平面,16,1980,付1押1,2019年7月15日
杭州,西湖-文苑,莲花街250号,嘉绿景苑,2室2厅,1.标准平面,95,3000,付1押1,2019年7月15日
杭州,拱墅-大关,"香积寺路,近大关路",大关东二苑,3室1厅,1.标准平面,17,1580,付1押1,2019年7月11日
杭州,江干-九堡科技园,九环路41-4号,万科魅力之城西区,3室1厅,1.标准平面,15,1520,付1押1,2019年7月17日
杭州,上城-复兴,"复兴路,近水澄路",白塔人家,3室1厅,1.标准平面,17,2080,付1押1,2019年7月11日
杭州,滨江-区政府,"扬帆路,近滨盛路",绿地旭辉城,3室2厅,1.标准平面,89,5000,面议,2019年7月13日
杭州,下城-凤起,健康路163号,十五家园,3室1厅,1.标准平面,17,2440,付1押1,2019年7月17日
杭州,余杭-余杭三墩,金家渡路318号,亲亲家园二期,3室1厅,1.标准平面,18,1980,付1押1,2019年7月10日
杭州,滨江-区政府,"滨盛路,近扬帆路",莱蒙水榭春天,2室1厅,1.标准平面,18.9,2480,付1押1,2019年7月5日
杭州,拱墅-申花,丰登街343号,拱苑小区,3室1厅,1.标准平面,17,1340,付1押1,2019年7月17日
杭州,上城-复兴,南复路27号,八卦新村,3室1厅,1.标准平面,17,2340,付1押1,2019年7月9日
杭州,拱墅-大关,香积寺路245号,香吉公寓,3室1厅,1.标准平面,19,1120,付1押1,2019年7月15日
杭州,萧山-开发区,建设一路377号,明怡花苑,3室1厅,1.标准平面,18,1980,付1押1,2019年7月17日
杭州,滨江-区政府,通江路251号,江锦国际,3室1厅,1.标准平面,15,1540,付1押1,2019年7月11日
杭州,萧山-开发区,"建设一路,近金鸡路",万科海上明月,3室2厅,1.标准平面,89,5300,付3押1,2019年7月13日
杭州,江干-火车东站,"秋涛北路,近机场路",紫玉福邸,3室1厅,1.标准平面,17,1500,付1押1,2019年7月17日
杭州,上城-吴山,河坊街463号,柳浪新苑,1室1厅,1.标准平面,40,2300,付3押1,2019年7月16日
杭州,滨江-浦沿,"浦沿路,近东冠路",新浦苑,3室1厅,1.标准平面,17,1900,付1押1,2019年7月17日
杭州,江干-丁桥,同协路,远洋香奈,3室1厅,1.标准平面,17,1080,付1押1,2019年7月11日
杭州,余杭-勾庄,"锦江路,近通运路",滨江万家名城(北区),3室1厅,1.标准平面,20,1000,付1押1,2019年7月4日
杭州,下城-建国路,建国北路426号,树园小区,2室1厅,1.标准平面,60,3000,面议,2019年7月16日
杭州,拱墅-汽车北站,丰庆路,天阳美林湾北区,3室1厅,1.标准平面,17,1240,付1押1,2019年7月16日
杭州,江干-彭埠,环站北路8号,笕东嘉苑,3室1厅,1.标准平面,15,1080,付1押1,0516年57月11日
杭州,西湖-转塘,"东环路,近美院南路",之江家园二区,2室1厅,1.标准平面,60,2975,面议,2019年5月11日
杭州,下城-潮鸣,建国北路80号,云龙十一景,3室1厅,1.标准平面,20,1640,付1押1,2019年7月12日
杭州,拱墅-万达广场,祥园路,新文苑,3室1厅,1.标准平面,18,2260,付1押1,2019年7月15日
杭州,下城-凤起,凤起路479号,龙兴桥河下,3室1厅,1.标准平面,20,2380,付1押1,2019年7月17日
杭州,钱塘新区-下沙江滨,听涛路174号,野风海天城,3室1厅,1.标准平面,17,1080,付1押1,2019年7月17日
杭州,拱墅-申花,萍水街450号,昆仑橡树园,3室1厅,1.标准平面,18,1420,付1押1,2019年7月10日
杭州,西湖-翠苑,学院路129号,国都枫华府第,3室1厅,1.标准平面,17,1700,付1押1,2019年7月11日
杭州,余杭-闲林,"和睦路,近五常大道",华元蒙卡岸,3室1厅,1.标准平面,15,1760,付1押1,2019年7月16日
杭州,拱墅-万达广场,祥园路,新文苑,3室1厅,1.标准平面,15,1300,付1押1,2019年7月11日
杭州,拱墅-大关,德苑路44号,大关南六苑,3室1厅,1.标准平面,17,1400,付1押1,2019年7月15日
杭州,钱塘新区-金沙湖,宝华路,江景家园(二期),3室1厅,1.标准平面,85,3500,付1押1,2019年7月13日
杭州,下城-建国路,建国北路370号,锦园小区,3室1厅,1.标准平面,95,3600,付3押1,2019年7月16日
杭州,江干-景芳,昙花庵路69号,水湘苑,3室1厅,1.标准平面,19,2120,付1押1,2019年7月17日
杭州,西湖-之江度假区,"珊瑚沙路,近江涵路",嘉里云荷廷,3室1厅,1.标准平面,18,1060,付1押1,2019年7月11日
杭州,滨江-区政府,春晓路529号,江南星座,2室1厅,1.标准平面,17.64,2480,付1押1,2019年7月5日
杭州,拱墅-湖墅,密渡桥路2号,白马公寓,3室1厅,1.标准平面,17,2340,付1押1,2019年7月17日
杭州,西湖-文新,文一西路320号,高教新村,2室1厅,1.标准平面,76,2900,面议,2019年5月21日
杭州,西湖-西湖三墩,大禹路,三墩颐景园曲水苑(别墅),3室1厅,1.标准平面,15,1540,付1押1,2019年7月17日
杭州,江干-四季青,"清江路,近杭海路",夕照新村,3室1厅,1.标准平面,16,1420,付1押1,2019年7月2日
杭州,江干-钱江新城,城星路111号,钱江国际时代广场,3室1厅,1.标准平面,17,1620,付1押1,2019年7月15日
杭州,上城-近江,近江西路23号,近江七园,3室1厅,1.标准平面,18,1880,付1押1,2019年7月15日
杭州,钱塘新区-金沙湖,"学源街,近文渊路",高沙百盛苑,3室1厅,1.标准平面,20,1500,付1押1,2019年7月11日
杭州,余杭-勾庄,莫干山路,西塘花苑,3室1厅,1.标准平面,15,1420,付1押1,2019年7月10日
杭州,下城-宝善,"体育场路,近仓河下",大营盘小区,3室2厅,1.标准平面,96,4000,面议,2019年7月14日
杭州,下城-长庆,长庆街63号,柳营花园,1室厅,1.标准平面,18,2480,付1押1,2019年7月10日
杭州,江干-彭埠,"塘工局路,近章家坝弄",云河家园,3室1厅,1.标准平面,20,1060,付1押1,2019年7月10日
杭州,江干-九堡客运站,金堡街83号,圣奥领寓,3室1厅,1.标准平面,19,2080,付1押1,2019年7月11日
杭州,西湖-文苑,文二西路511号,颐景园,3室1厅,1.标准平面,19,1280,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,松乔街518号,元成东盛家园,3室1厅,1.标准平面,15,1660,付1押1,2019年7月17日
杭州,江干-九堡客运站,杭海路,九堡明珠公寓3幢,3室1厅,1.标准平面,16,1360,付1押1,2019年7月11日
杭州,拱墅-桥西,小河路188号,凯德龙湾,3室2厅,1.标准平面,95,5300,付1押1,2019年7月13日
杭州,钱塘新区-金沙湖,"德胜快速路,近幸福路",松合幸福里,3室1厅,1.标准平面,17,1460,付1押1,2019年7月11日
杭州,西湖-文三路,文三路109号,文三新村,2室1厅,1.标准平面,60,2400,面议,2019年7月16日
杭州,拱墅-半山,半山路92号,杭钢北苑社区,3室1厅,1.标准平面,18,1580,付1押1,2019年7月12日
杭州,江干-景芳,凤起东路137号,中豪凤起广场,3室1厅,1.标准平面,17,2200,付1押1,2019年7月17日
杭州,上城-近江,珊园弄13号,近江三园,3室1厅,1.标准平面,20,1940,付1押1,2019年7月11日
杭州,拱墅-桥西,"湖州街,近杭行路",富越香郡盈座,3室1厅,1.标准平面,18,2340,付1押1,2019年7月9日
杭州,江干-火车东站,"天城路,近明月桥路",龙湖金地商置都会风华,2室1厅,1.标准平面,18.19,1620,付1押1,2019年7月11日
杭州,萧山-北干,乐园路39号,美之园东区,3室1厅,1.标准平面,20,1900,付1押1,2019年7月11日
杭州,西湖-紫金港,"申花路,近丰潭路",协安上郡,3室1厅,1.标准平面,18,1840,付1押1,2019年7月11日
杭州,钱塘新区-大学城北,秀水街190号,宋都东郡国际锦湾,3室1厅,1.标准平面,15,1160,付1押1,2019年7月4日
杭州,江干-凯旋/采荷,凯旋路117号,凯旋路小区,3室1厅,1.标准平面,18,1600,付1押1,2019年7月17日
杭州,杭州周边-绍兴,站前路168号,文锦园,3室1厅,1.标准平面,16,1680,付1押1,2019年7月10日
杭州,下城-武林,延安路,广福路小区,3室1厅,1.标准平面,17,1680,付1押1,2019年7月11日
杭州,拱墅-汽车北站,"丰庆路,近祥符路",汉嘉申花郡,3室1厅,1.标准平面,20,1220,付1押1,2019年7月16日
杭州,西湖-莲花街,莲花街2号,莲花新村东区,3室1厅,1.标准平面,18,1840,付1押1,2019年7月15日
杭州,江干-钱江新城,富春路701号,万象城悦府,3室1厅,1.标准平面,15,1540,付1押1,2019年7月9日
杭州,下城-庆春,中山北路142号,仙林苑南区,3室1厅,1.标准平面,15,2160,付1押1,2019年7月11日
杭州,滨江-浦沿,东冠路704号,浮力森林苑,3室1厅,1.标准平面,15,1660,付1押1,2019年7月17日
杭州,江干-闸弄口,天城路95号,万家花园,3室1厅,1.标准平面,18,1200,付1押1,2019年7月10日
杭州,下城-石桥,太公街112号,华润翠庭,3室1厅,1.标准平面,15,1420,付1押1,2019年7月11日
杭州,滨江-浦沿,"浦沿路,近彩虹快速路",银爵世纪公寓,3室1厅,1.标准平面,17,2340,付1押1,2019年7月9日
杭州,钱塘新区-金沙湖,上沙路1225号,上沙锦湖家园,2室1厅,1.标准平面,60,3200,付1押1,2019年7月10日
杭州,西湖-翠苑,华星路80号,华星公寓,3室1厅,1.标准平面,20,1780,付1押1,2019年7月11日
杭州,拱墅-桥西,花园岗街186号,花园岗街186号小区,3室1厅,1.标准平面,19,1500,付1押1,2019年7月4日
杭州,上城-望江,江城路651号,望江公寓,3室1厅,1.标准平面,15,2280,付1押1,2019年7月17日
杭州,萧山-闻堰,万达路770号,郁金香岸(公寓),3室1厅,1.标准平面,20,1780,付1押1,2019年7月17日
杭州,江干-丁桥,环丁路825号,农港苑,3室1厅,1.标准平面,19,860,付1押1,2019年7月8日
杭州,拱墅-万达广场,祥运路8号,香槟之约,3室1厅,1.标准平面,17,1560,付1押1,2019年7月16日
杭州,钱塘新区-下沙江滨,"之江东路,近6号大街",保利江语海,2室1厅,1.标准平面,17.86,2000,付1押1,2019年7月5日
杭州,萧山-城厢,潘水路,开元瀚府,3室1厅,1.标准平面,20,1280,付1押1,2019年7月11日
杭州,下城-庆春,新华路238-240号,新华路238-244号小区,3室1厅,1.标准平面,16,2180,付1押1,2019年7月10日
杭州,下城-凤起,凤起路479号,龙兴桥河下,1室厅,1.标准平面,16,2000,付1押1,2019年7月15日
杭州,江干-火车东站,环站东路408号,明月嘉苑二区,3室1厅,1.标准平面,18,1260,付1押1,2019年7月17日
杭州,钱塘新区-下沙物美,"12号大街,近11号大街",和达自由港,3室1厅,1.标准平面,16,1300,付1押1,2019年7月4日
杭州,萧山-北干,金城路333号,开元加州阳光小区,3室1厅,1.标准平面,17,1260,付1押1,2019年7月15日
杭州,下城-三塘,"再行路,近长德巷",三塘汶园,3室1厅,1.标准平面,17,1320,付1押1,2019年7月11日
杭州,滨江-区政府,月明路862号,钱塘春晓花园,4室2厅,1.标准平面,180.8,9000,面议,2019年7月16日
杭州,下城-朝晖,潮王路,潮王人家,3室1厅,1.标准平面,18,1840,付1押1,2019年7月11日
杭州,西湖-西溪,崇义路34号,西溪花园紫菱苑,3室1厅,1.标准平面,20,1640,付1押1,2019年7月10日
杭州,西湖-翠苑,学院路216号,雅戈尔御西湖,3室1厅,1.标准平面,18,1300,付1押1,2019年7月15日
杭州,萧山-开发区,市心北路167号,一方大厦,3室1厅,1.标准平面,18,1340,付1押1,2019年7月11日
杭州,余杭-乔司,"迎宾路,近1号路",保亿风景晨园(公寓),3室1厅,1.标准平面,15,1040,付1押1,2019年7月11日
杭州,余杭-乔司,"天万路,近苑中路",朗诗未来街区西园,3室1厅,1.标准平面,18,1020,付1押1,2019年7月15日
杭州,余杭-勾庄,"古墩路,近庄墩路",奥克斯缔逸城(公寓),3室1厅,1.标准平面,17,1580,付1押1,2019年7月10日
杭州,拱墅-万达广场,"杭行路,近祥富路",华盛达阅城(商住楼),3室1厅,1.标准平面,18,1480,付1押1,2019年7月16日
杭州,西湖-古荡,"文三西路,近益乐路",古荡新村东区,3室2厅,1.标准平面,91.5,1800,面议,2019年7月6日
杭州,上城-望江,候潮路34号,北落马营,3室1厅,1.标准平面,17,1940,付1押1,2019年7月17日
杭州,西湖-学军,文三路32号,文三路32号小区,1室厅,1.标准平面,16,1740,付1押1,2019年7月12日
杭州,萧山-城厢,杭棉路378号,怡和公寓,1室厅,1.标准平面,18,1580,付1押1,2019年7月11日
杭州,萧山-北干,"萧棉路,近工人路",天润中心,3室1厅,1.标准平面,16,1320,付1押1,2019年7月17日
杭州,江干-凯旋/采荷,采荷支路10号,采荷街道青荷苑社区,3室1厅,1.标准平面,19,1480,付1押1,2019年7月11日
杭州,下城-仙林桥,横堂子巷18号,横堂子巷小区,3室1厅,1.标准平面,16,1340,付1押1,2019年7月10日
杭州,西湖-紫金港,"紫荆花路,近长江路",浙港国际,3室1厅,1.标准平面,17,1400,付1押1,2019年7月15日
杭州,西湖-莲花街,莲花街225号,西荡苑梨苑,3室1厅,1.标准平面,15,1480,付1押1,2019年7月11日
杭州,余杭-勾庄,"古墩路,近池华街",杭州金地广场,1室1厅,1.标准平面,35,2600,面议,2019年7月5日
杭州,拱墅-桥西,花园岗街158号,渡驾新村,3室1厅,1.标准平面,18,1340,付1押1,2019年7月4日
杭州,滨江-西兴,滨安路150-178号,同方燕语林森,3室2厅,1.标准平面,130,4500,付1押1,2019年7月17日
杭州,江干-笕桥,丁兰路111号,天市茗国际大酒店,3室1厅,1.标准平面,18,1720,付1押1,2019年7月15日
杭州,西湖-留下,留和路,微博公馆,3室1厅,1.标准平面,16,1380,付1押1,2019年7月5日
